State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,East Godavari,2023-08-25,2023,08,5.0678704144,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-08-26,2023,08,16.626470548,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-08-29,2023,08,0.5614257498,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-09-03,2023,09,6.0366493931,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-09-07,2023,09,23.5308782922,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-09-13,2023,09,7.1984216599,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-09-14,2023,09,4.3052031434,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-09-21,2023,09,6.4007287291,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-09-23,2023,09,1.3372917247,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-09-26,2023,09,6.2760797697,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-09-29,2023,09,5.8970289731,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-10-01,2023,10,3.8387667863,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-10-03,2023,10,0.1622335355,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-10-05,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-10-07,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-10-09,2023,10,0.7103691942,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-10-12,2023,10,0.4350104464,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-10-16,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-10-20,2023,10,2.4425150624,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-10-22,2023,10,0.0506608975,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-11-06,2023,11,1.3593437753,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-11-07,2023,11,6.8595277567,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-11-16,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-11-20,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-11-29,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-12-10,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-12-13,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-12-14,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-12-17,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-12-18,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-12-22,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-12-29,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2023-12-30,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-01-02,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-01-07,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-01-16,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-01-23,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-01-29,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-02-01,2023,02,0.1298122449,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-02-08,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-02-19,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-02-20,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-02-25,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-03-09,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-03-12,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-03-16,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-03-24,2023,03,8.0082579124,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-03-27,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-04-03,2023,04,1.8323671827,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-04-04,2023,04,0.0040666748,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-04-15,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-04-16,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-04-20,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-04-28,2023,04,0.8472136043,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-05-15,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-05-18,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-05-19,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-05-21,2023,05,3.6372696214,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-05-24,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-05-30,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-02,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-03,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-06,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-09,2023,06,0.7366486564,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-11,2023,06,5.7021479773,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-12,2023,06,0.0020896663,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-14,2023,06,0.0321448156,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-17,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-20,2023,06,1.7384210252,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-22,2023,06,11.9869397579,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-06-23,2023,06,17.8352055263,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-07-10,2023,07,25.0192395667,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-07-16,2023,07,2.581082826,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-07-18,2023,07,0.742073597,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-07-19,2023,07,6.8273626227,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-07-21,2023,07,5.9517789387,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-07-28,2023,07,0.224471157,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-19,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-27,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-30,2023,01,0.132005785,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-29,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-01,2023,02,0.0103800096,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-02,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-04,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-08,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-09,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-13,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-17,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-22,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-28,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-05,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-07,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-12,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-18,2023,03,2.1323756419,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-19,2023,03,5.9639413491,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-22,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-26,2023,03,4.9907119991,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-27,2023,03,1.4122330892,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-31,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-01,2023,04,0.3726358719,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-12,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-21,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-24,2023,04,4.8785185288,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-25,2023,04,0.0747891318,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-28,2023,04,0.0144157281,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-05-05,2023,05,0.185090019,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-05-08,2023,05,2.1202404145,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-05-18,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-05-20,2023,05,2.4179515409,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-05-25,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-06-11,2023,06,0.8022041505,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-06-16,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-06-24,2023,06,5.3574161964,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-06-25,2023,06,4.7209093056,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-06-27,2023,06,0.7129695487,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-07-01,2023,07,0.0095424086,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-07-02,2023,07,0.5927255599,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-07-03,2023,07,2.46589765,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-07-04,2023,07,17.0984653369,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-07-14,2023,07,3.2195646302,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-07-15,2023,07,0.074144598,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-07-23,2023,07,2.133622621,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-07-27,2023,07,8.9957839829,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-07-31,2023,07,0.1197462496,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-08-03,2023,08,0.0492774721,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-08-05,2023,08,1.0690533439,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-08-06,2023,08,0.3710151398,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-08-07,2023,08,0.0866460003,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-08-17,2023,08,0.2913073272,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-08-19,2023,08,0.6543510368,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-08-26,2023,08,5.0584116471,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-08-27,2023,08,1.1431584641,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-08-28,2023,08,1.0879170542,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-09-01,2023,09,0.1411355781,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-09-10,2023,09,3.9622625318,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-09-13,2023,09,0.6867692695,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-09-16,2023,09,0.6841236376,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-09-17,2023,09,0.3856879821,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-09-20,2023,09,0.0770059545,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-09-22,2023,09,14.1631299614,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-09-24,2023,09,12.562788417,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-10-02,2023,10,0.2646390106,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-10-03,2023,10,1.3042622242,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-10-09,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-11-04,2023,11,4.2918513098,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-11-11,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-11-16,2023,11,0.0585668689,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-11-22,2023,11,5.6198929376,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-11-23,2023,11,13.3098046712,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-11-26,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-11-28,2023,11,0.0789029054,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-12-01,2023,12,0.8132685078,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-12-05,2023,12,84.2332613168,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-12-09,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-12-11,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-12-13,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-12-14,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-12-15,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-12-18,2023,12,0.0114440376,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-12-26,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-01-01,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-01-07,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-01-09,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-01-11,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-01-14,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-01-25,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-02-04,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-02-07,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-02-08,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-02-16,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-02-17,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-02-24,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-02-25,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-02-26,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-02-27,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-03-02,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-03-17,2023,03,2.9645513626,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-03-18,2023,03,4.1245160457,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-03-22,2023,03,0.0140043142,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-03-23,2023,03,0.0469722786,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-03-28,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-03-30,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-04-12,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-04-13,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-04-15,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-04-16,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-04-17,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-04-18,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-04-25,2023,04,0.1188049616,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-05-09,2023,05,1.2810692658,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-05-12,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-05-15,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-05-16,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-05-19,2023,05,4.9388259198,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-05-21,2023,05,0.0207787005,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-06-02,2023,06,0.1441328664,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-06-06,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-06-10,2023,06,0.0407179452,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-06-18,2023,06,1.0425214607,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-07-06,2023,07,0.2901739944,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-07-13,2023,07,6.9850077641,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-07-24,2023,07,3.6886389409,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-07-29,2023,07,0.0024009062,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-08-03,2023,08,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-08-19,2023,08,0.8213726369,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-09-05,2023,09,0.5873378779,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-09-06,2023,09,0.2188325205,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-09-14,2023,09,0.1507555285,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-09-17,2023,09,3.1810381789,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-09-24,2023,09,3.5051882871,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-09-26,2023,09,5.4509418272,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-09-28,2023,09,9.8102462275,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-10-05,2023,10,0.2205699033,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-10-11,2023,10,0.1283757545,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-10-14,2023,10,0.0111365382,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-10-24,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-11-04,2023,11,4.6728300084,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-11-07,2023,11,6.2245180195,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-11-08,2023,11,21.1834430895,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-11-11,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-11-13,2023,11,0.1319855145,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-11-19,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-11-21,2023,11,25.8585938051,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-11-22,2023,11,26.6865461043,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-11-27,2023,11,1.458435829,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-11-28,2023,11,8.7136716357,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-12-07,2023,12,0.332385721,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-12-09,2023,12,0.0057494534,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-12-27,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-01-06,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-01-25,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-01-26,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-09,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-12,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-13,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-17,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-23,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-07,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-10,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-16,2023,03,0.0003151251,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-20,2023,03,2.595495197,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-25,2023,03,8.0647902589,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-29,2023,03,0.4271701233,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-02,2023,04,8.7570558767,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-08,2023,04,0.0362163472,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-09,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-11,2023,04,2.0716310254,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-15,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-16,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-20,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-29,2023,04,3.6095425978,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-30,2023,04,2.28448e-05,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-05,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-10,2023,05,5.65582e-05,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-15,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-18,2023,05,11.1645761867,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-20,2023,05,7.0956368145,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-10,2023,06,0.1490356979,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-11,2023,06,0.2028791091,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-15,2023,06,3.258250707,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-21,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-27,2023,06,0.1189353231,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-30,2023,06,0.7344524008,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-07,2023,07,2.3483390681,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-10,2023,07,0.5281662779,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-13,2023,07,0.7251366816,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-14,2023,07,3.208700826,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-21,2023,07,8.076668973,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-23,2023,07,4.434085291,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-27,2023,07,28.1344746504,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-30,2023,07,0.1051235978,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-31,2023,07,1.7750991887,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-05,2023,08,2.0135090844,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-08,2023,08,0.0515481155,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-10,2023,08,0.0003073724,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-15,2023,08,3.7411084417,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-20,2023,08,0.0675132061,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-04,2023,09,1.3097066628,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-07,2023,09,32.9335000114,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-26,2023,09,0.3972974933,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-03,2023,10,0.1257233256,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-07,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-09,2023,10,0.1135439055,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-11,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-12,2023,10,0.1390138218,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-16,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-18,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-19,2023,10,0.0848625056,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-11-07,2023,11,2.9410139735,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-11-12,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-11-17,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-11-20,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-11-25,2023,11,0.0143527,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-12-02,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-12-03,2023,12,0.0461495044,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-12-15,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-12-16,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-12-18,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-12-26,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-12-27,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-12-29,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2023-01-03,2023,01,0.2961240201,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2023-01-07,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2023-01-11,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2023-01-15,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2023-01-24,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2023-01-26,2023,01,0.0,IMD GRID MODEL
